gem_key,z25_valid,z25_BSW,z25_Die Linke,z25_AfD,z25_SPD,z25_CDU,z25_FDP,z25_GRÜNE,z21_valid,z21_Die Linke,z21_AfD,z21_SPD,z21_CDU,z21_FDP,z21_GRÜNE,z17_valid,z17_Die Linke,z17_AfD,z17_SPD,z17_CDU,z17_FDP,z17_GRÜNE,z13_valid,z13_Die Linke,z13_AfD,z13_SPD,z13_CDU,z13_FDP,z13_GRÜNE,land,deficit
01_61_044,2789,4.37432771602725,7.42201505916099,19.863750448189315,16.92362854069559,28.36141986375045,4.9838651846539985,13.12298314808175,3654.0,3.037766830870279,6.157635467980295,28.653530377668307,23.125342090859334,11.43951833607006,18.035030103995624,2671,6.439535754399102,8.124298015724447,23.773867465368774,35.5672032946462,10.482965181579933,12.72931486334706,2705,4.768946395563771,3.8817005545286505,30.31423290203327,41.70055452865065,4.214417744916821,9.279112754158964,01,-4.170793064871248
01_61_045,167,1.1976047904191618,4.790419161676647,26.94610778443114,18.562874251497004,31.736526946107784,4.790419161676647,5.9880239520958085,173.0,0.0,13.294797687861271,24.277456647398843,30.63583815028902,12.138728323699421,10.404624277456648,172,3.488372093023256,6.395348837209303,16.86046511627907,50.58139534883721,10.465116279069768,10.465116279069768,175,4.0,3.428571428571429,30.857142857142854,47.42857142857143,4.0,4.571428571428571,01,-5.298669586233255
01_61_046,18510,4.381415451107509,8.854673149648837,19.265262020529445,20.016207455429498,24.332793084819016,4.403025391680173,12.965964343598054,16814.0,4.412989175686928,8.397763768288332,30.111811585583443,20.56024741287023,11.781848459616986,17.336743190198646,17285,8.892102979461962,8.874746890367371,24.24067110211166,31.437662713335264,11.744286954006364,11.755857680069424,16499,6.6670707315594875,4.539669070852779,32.51712224983333,36.79010849142372,5.4488150797018,8.879326019758773,01,-116.99669055455823
01_61_047,248,3.225806451612903,4.435483870967742,13.709677419354838,11.693548387096774,34.67741935483871,10.887096774193548,14.516129032258066,220.0,3.1818181818181817,3.6363636363636362,23.636363636363637,32.72727272727273,16.818181818181817,17.727272727272727,224,7.142857142857142,4.910714285714286,15.625,44.642857142857146,15.178571428571427,12.5,236,4.23728813559322,4.661016949152542,23.728813559322035,48.728813559322035,7.627118644067797,8.898305084745763,01,-7.612140247468308
01_61_048,35,5.714285714285714,2.857142857142857,14.285714285714285,14.285714285714285,31.428571428571427,8.571428571428571,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4.444444444444445,0.0,24.444444444444443,42.22222222222222,20.0,8.88888888888889,42,9.523809523809524,0.0,26.190476190476193,42.857142857142854,4.761904761904762,9.523809523809524,01,-0.015131199965132947
01_61_049,3676,3.754080522306855,8.07943416757345,24.211099020674645,17.002176278563656,24.9727965179543,5.114254624591948,11.153427638737758,4572.0,3.805774278215223,8.814523184601924,28.06211723534558,22.20034995625547,13.21084864391951,15.310586176727908,3555,7.3980309423347395,9.929676511954993,23.79746835443038,33.53023909985936,12.292545710267229,9.535864978902953,3676,5.984766050054406,5.957562568008705,32.50816104461371,36.6702937976061,5.223068552774755,7.780195865070729,01,-33.61061523844307
01_61_050,1192,2.6006711409395975,5.117449664429531,19.379194630872483,21.56040268456376,28.60738255033557,4.026845637583892,13.590604026845638,1053.0,2.3741690408357075,10.161443494776828,31.24406457739791,22.602089268755936,12.345679012345679,14.245014245014245,1166,6.86106346483705,8.404802744425385,25.8147512864494,36.02058319039451,10.806174957118353,10.034305317324185,1173,3.580562659846547,3.751065643648764,36.231884057971016,41.091219096334186,4.859335038363171,6.649616368286446,01,-38.52407643518681
01_61_052,361,4.1551246537396125,4.43213296398892,19.94459833795014,18.282548476454295,31.855955678670362,5.263157894736842,8.587257617728532,329.0,1.82370820668693,10.030395136778116,25.53191489361702,22.796352583586625,14.893617021276595,12.462006079027356,318,3.459119496855346,6.60377358490566,24.21383647798742,41.82389937106918,12.578616352201259,10.062893081761008,305,3.278688524590164,3.606557377049181,28.196721311475407,50.49180327868853,7.213114754098362,4.590163934426229,01,-1.3475827147794606
01_61_053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,3.8461538461538463,57.692307692307686,26.923076923076923,11.538461538461538,20,0.0,0.0,30.0,60.0,10.0,0.0,01,-0.0
01_61_054,124,4.032258064516129,3.225806451612903,20.161290322580644,16.93548387096774,39.516129032258064,5.64516129032258,2.4193548387096775,107.0,6.5420560747663545,5.607476635514018,21.49532710280374,35.51401869158878,12.149532710280374,9.345794392523365,130,4.615384615384616,4.615384615384616,23.846153846153847,41.53846153846154,13.846153846153847,9.230769230769232,133,9.022556390977442,0.7518796992481203,28.57142857142857,42.10526315789473,9.774436090225564,7.518796992481203,01,-2.021622598421356
01_61_055,1101,3.633060853769301,8.083560399636694,26.33969118982743,17.166212534059948,22.797456857402363,4.178019981834695,10.354223433242508,972.0,3.60082304526749,10.699588477366255,30.761316872427987,17.59259259259259,11.11111111111111,14.300411522633743,1141,7.712532865907098,9.55302366345311,24.452234881682735,34.005258545135845,10.780017528483786,9.815950920245399,1117,4.834377797672337,4.834377797672337,36.436884512085946,35.36257833482542,4.834377797672337,6.893464637421665,01,-13.039627215250524
01_61_056,1217,3.533278553820871,7.23089564502876,22.8430566967954,17.91290057518488,29.4987674609696,4.19063270336894,8.545603944124897,1092.0,2.93040293040293,8.058608058608058,32.417582417582416,25.09157509157509,11.08058608058608,12.454212454212454,1234,7.8606158833063215,8.6709886547812,23.095623987034035,34.764991896272285,12.641815235008103,10.453808752025932,1275,5.333333333333334,4.313725490196078,32.0,41.568627450980394,5.333333333333334,6.509803921568627,01,-21.474499601771065
01_61_057,308,3.2467532467532463,7.792207792207792,27.5974025974026,14.61038961038961,26.623376623376622,5.51948051948052,9.740259740259742,244.0,1.2295081967213115,5.737704918032787,32.37704918032787,29.098360655737704,15.163934426229508,11.475409836065573,296,6.756756756756757,9.45945945945946,21.95945945945946,36.14864864864865,17.56756756756757,6.418918918918918,294,5.1020408163265305,4.761904761904762,34.69387755102041,44.21768707482993,5.1020408163265305,2.380952380952381,01,-3.8552031101672464
01_61_058,110,5.454545454545454,5.454545454545454,18.181818181818183,10.0,40.909090909090914,6.363636363636363,9.090909090909092,100.0,2.0,8.0,22.0,37.0,20.0,9.0,98,8.16326530612245,6.122448979591836,7.142857142857142,52.04081632653062,16.3265306122449,5.1020408163265305,94,9.574468085106384,1.0638297872340425,17.02127659574468,55.319148936170215,7.446808510638298,6.382978723404255,01,-0.925450706878187
01_61_059,108,1.8518518518518516,9.25925925925926,13.88888888888889,16.666666666666664,34.25925925925926,9.25925925925926,6.481481481481481,110.0,2.727272727272727,2.727272727272727,27.27272727272727,26.36363636363636,23.636363636363637,9.090909090909092,43,11.627906976744185,2.3255813953488373,25.581395348837212,30.23255813953488,18.6046511627907,6.976744186046512,51,7.8431372549019605,3.9215686274509802,19.607843137254903,50.98039215686274,5.88235294117647,5.88235294117647,01,-4.623218477371694
01_61_061,1267,3.5516969218626673,8.997632202052092,32.59668508287293,18.863456985003946,18.863456985003946,3.5516969218626673,7.971586424625099,1037.0,4.628736740597879,13.500482160077146,33.076181292189005,18.900675024108004,11.76470588235294,8.96817743490839,1074,7.355679702048418,11.1731843575419,33.798882681564244,27.839851024208567,10.42830540037244,6.7970204841713215,1205,6.721991701244813,5.062240663900415,42.406639004149376,30.62240663900415,3.4854771784232366,5.809128630705394,01,-8.306317160845147
01_61_062,65,1.5384615384615385,6.153846153846154,18.461538461538463,10.76923076923077,30.76923076923077,6.153846153846154,15.384615384615385,126.0,0.7936507936507936,3.1746031746031744,18.253968253968253,35.714285714285715,17.46031746031746,11.11111111111111,68,5.88235294117647,1.4705882352941175,22.058823529411764,47.05882352941176,17.647058823529413,5.88235294117647,69,2.898550724637681,1.4492753623188406,21.73913043478261,49.275362318840585,17.391304347826086,7.246376811594203,01,-2.1623716458931916
01_61_063,131,3.0534351145038165,9.923664122137405,22.900763358778626,16.030534351145036,21.374045801526716,9.16030534351145,9.16030534351145,208.0,3.8461538461538463,8.173076923076923,25.48076923076923,29.807692307692307,10.576923076923077,8.173076923076923,141,6.382978723404255,7.801418439716312,25.53191489361702,36.17021276595745,14.184397163120568,6.382978723404255,126,7.142857142857142,6.349206349206349,19.047619047619047,42.857142857142854,8.73015873015873,8.73015873015873,01,-0.3174758375277775
01_61_064,94,2.127659574468085,3.1914893617021276,24.46808510638298,8.51063829787234,32.97872340425532,8.51063829787234,12.76595744680851,75.0,1.3333333333333335,1.3333333333333335,17.333333333333336,37.333333333333336,13.333333333333334,13.333333333333334,88,5.681818181818182,11.363636363636363,12.5,47.72727272727273,10.227272727272728,12.5,95,5.263157894736842,2.1052631578947367,25.263157894736842,56.84210526315789,2.1052631578947367,6.315789473684211,01,-3.8195623438313997
01_61_065,405,2.9629629629629632,4.938271604938271,24.444444444444443,14.320987654320987,31.11111111111111,4.691358024691358,9.62962962962963,361.0,2.21606648199446,6.64819944598338,25.48476454293629,25.48476454293629,14.127423822714682,14.127423822714682,373,5.361930294906166,6.702412868632708,21.179624664879356,40.48257372654155,10.455764075067025,12.064343163538874,329,4.5592705167173255,4.86322188449848,32.52279635258359,44.07294832826747,2.127659574468085,5.775075987841945,01,-9.055548434568866
01_61_066,212,3.30188679245283,5.660377358490567,16.9811320754717,9.433962264150944,45.28301886792453,7.0754716981132075,6.60377358490566,217.0,0.9216589861751152,5.0691244239631335,16.589861751152075,44.70046082949309,16.129032258064516,8.294930875576037,222,4.054054054054054,3.6036036036036037,17.56756756756757,48.1981981981982,18.91891891891892,6.756756756756757,223,1.7937219730941705,2.242152466367713,16.591928251121075,62.33183856502242,9.417040358744394,4.484304932735426,01,-1.9557076137442937
01_61_067,237,3.375527426160337,5.9071729957805905,16.455696202531644,22.362869198312236,36.28691983122363,2.5316455696202533,8.438818565400844,235.0,2.127659574468085,7.234042553191489,25.957446808510635,25.106382978723403,18.29787234042553,9.787234042553191,246,9.34959349593496,5.284552845528456,18.69918699186992,33.33333333333333,17.073170731707318,12.195121951219512,248,5.64516129032258,7.258064516129033,25.0,47.17741935483871,1.6129032258064515,8.064516129032258,01,-7.755958225256722
01_61_068,83,8.433734939759036,6.024096385542169,16.867469879518072,15.66265060240964,28.915662650602407,9.63855421686747,8.433734939759036,75.0,1.3333333333333335,2.666666666666667,28.000000000000004,36.0,20.0,8.0,79,7.59493670886076,6.329113924050633,11.39240506329114,44.303797468354425,16.455696202531644,8.860759493670885,71,2.8169014084507045,1.4084507042253522,26.76056338028169,54.929577464788736,5.633802816901409,8.450704225352112,01,2.227819266448508
01_61_071,158,5.063291139240507,8.227848101265822,20.253164556962027,17.72151898734177,22.151898734177212,8.227848101265822,11.39240506329114,148.0,2.027027027027027,8.783783783783784,29.72972972972973,18.91891891891892,13.513513513513514,18.91891891891892,158,6.329113924050633,11.39240506329114,22.151898734177212,34.810126582278485,13.291139240506327,10.759493670886076,166,3.0120481927710845,3.614457831325301,35.54216867469879,30.72289156626506,6.024096385542169,10.843373493975903,01,1.5472547073089324
01_61_072,1028,2.529182879377432,6.51750972762646,15.077821011673151,22.17898832684825,30.44747081712062,4.571984435797665,13.618677042801556,959.0,2.815432742440042,5.839416058394161,32.11678832116788,24.191866527632953,11.366006256517206,17.831074035453597,1050,5.0476190476190474,6.380952380952381,25.71428571428571,37.047619047619044,11.80952380952381,12.761904761904763,1085,3.686635944700461,3.686635944700461,35.944700460829495,40.184331797235025,4.7926267281106,8.202764976958525,01,-18.100028579574737
01_61_073,370,3.2432432432432434,5.9459459459459465,27.027027027027028,11.351351351351353,34.86486486486486,1.891891891891892,8.378378378378379,342.0,4.093567251461988,13.742690058479532,24.561403508771928,27.77777777777778,8.47953216374269,11.695906432748536,351,7.4074074074074066,11.11111111111111,18.233618233618234,40.17094017094017,14.529914529914532,4.843304843304843,338,3.2544378698224854,2.9585798816568047,22.189349112426036,51.77514792899408,8.875739644970414,3.8461538461538463,01,-9.079296159949044
01_61_074,484,4.958677685950414,4.545454545454546,22.107438016528928,15.702479338842975,30.165289256198346,4.75206611570248,11.570247933884298,459.0,2.6143790849673203,7.18954248366013,29.411764705882355,24.836601307189543,16.775599128540307,15.250544662309368,522,6.704980842911877,6.704980842911877,22.796934865900383,40.03831417624521,11.877394636015326,9.386973180076629,573,5.2356020942408374,3.664921465968586,33.33333333333333,41.012216404886566,5.2356020942408374,8.027923211169284,01,-5.195940684524962
01_61_076,79,0.0,5.063291139240507,12.658227848101266,12.658227848101266,39.24050632911392,3.79746835443038,20.253164556962027,64.0,0.0,4.6875,25.0,29.6875,14.0625,20.3125,77,3.896103896103896,2.5974025974025974,23.376623376623375,41.55844155844156,11.688311688311687,16.883116883116884,69,2.898550724637681,0.0,24.637681159420293,42.028985507246375,7.246376811594203,14.492753623188406,01,-3.5038091526690986
01_61_077,470,2.7659574468085104,6.808510638297872,16.382978723404253,19.361702127659576,30.638297872340424,4.680851063829787,12.76595744680851,426.0,3.051643192488263,6.338028169014084,34.27230046948357,24.178403755868544,12.44131455399061,13.849765258215962,425,6.8235294117647065,6.8235294117647065,24.941176470588236,36.705882352941174,12.705882352941176,9.647058823529411,453,3.090507726269316,3.9735099337748347,29.13907284768212,44.81236203090508,6.843267108167771,7.9470198675496695,01,-10.512829644701464
01_61_078,169,4.142011834319527,6.508875739644971,10.059171597633137,25.443786982248522,28.402366863905325,7.6923076923076925,11.242603550295858,152.0,1.3157894736842104,6.578947368421052,30.92105263157895,29.605263157894733,10.526315789473683,11.842105263157894,167,7.784431137724551,5.389221556886228,31.736526946107784,39.52095808383233,8.982035928143713,4.790419161676647,159,3.1446540880503147,3.1446540880503147,31.446540880503143,42.76729559748428,9.433962264150944,7.547169811320755,01,-2.477285515890572
01_61_079,847,2.5974025974025974,8.382526564344746,16.05667060212515,15.584415584415584,29.279811097992912,5.90318772136954,17.473435655253837,764.0,6.151832460732985,7.068062827225131,22.25130890052356,24.60732984293194,12.827225130890053,18.32460732984293,806,8.560794044665013,8.064516129032258,19.35483870967742,31.88585607940447,13.027295285359802,16.501240694789082,787,7.496823379923762,5.5908513341804325,24.396442185514612,40.15247776365947,8.005082592121983,11.435832274459974,01,-21.036905729483927
01_61_080,101,0.0,4.9504950495049505,11.881188118811881,15.841584158415841,36.633663366336634,6.9306930693069315,21.782178217821784,96.0,1.0416666666666665,5.208333333333334,25.0,33.33333333333333,15.625,17.708333333333336,103,2.912621359223301,5.825242718446602,16.50485436893204,35.92233009708738,17.475728155339805,16.50485436893204,96,2.083333333333333,5.208333333333334,27.083333333333332,39.58333333333333,9.375,15.625,01,-4.057393086686736
01_61_081,75,5.333333333333334,13.333333333333334,20.0,10.666666666666668,32.0,5.333333333333334,9.333333333333334,96.0,5.208333333333334,8.333333333333332,15.625,33.33333333333333,17.708333333333336,11.458333333333332,77,12.987012987012985,6.493506493506493,10.38961038961039,42.857142857142854,14.285714285714285,10.38961038961039,76,2.631578947368421,9.210526315789473,15.789473684210526,51.31578947368421,6.578947368421052,9.210526315789473,01,0.3780507002660045
01_61_082,605,3.1404958677685952,5.619834710743802,15.537190082644628,18.512396694214875,31.074380165289256,5.785123966942149,12.561983471074381,559.0,2.3255813953488373,5.545617173524151,31.12701252236136,20.930232558139537,12.164579606440071,20.930232558139537,623,7.704654895666131,7.704654895666131,22.953451043338685,34.831460674157306,12.520064205457466,13.48314606741573,650,4.0,4.461538461538462,29.69230769230769,40.61538461538461,6.0,10.615384615384615,01,-17.27795278591237
01_61_083,457,2.1881838074398248,8.096280087527353,18.38074398249453,14.87964989059081,33.260393873085334,7.87746170678337,9.846827133479213,433.0,2.771362586605081,6.928406466512701,22.632794457274827,29.099307159353348,16.166281755196305,14.318706697459586,433,4.849884526558892,7.852193995381063,20.092378752886837,39.95381062355658,14.780600461893764,11.085450346420323,421,4.513064133016627,5.7007125890736345,20.902612826603324,51.78147268408551,6.175771971496437,6.413301662707839,01,-5.707361783982758
01_61_084,161,2.484472049689441,4.968944099378882,22.36024844720497,12.422360248447205,34.78260869565217,12.422360248447205,3.7267080745341614,163.0,1.8404907975460123,2.4539877300613497,24.539877300613497,39.263803680981596,17.177914110429448,9.202453987730062,153,6.535947712418301,7.8431372549019605,18.954248366013072,50.98039215686274,10.457516339869281,3.2679738562091507,171,1.1695906432748537,3.508771929824561,26.900584795321635,52.63157894736842,7.017543859649122,3.508771929824561,01,-5.253915327883298
01_61_085,143,3.4965034965034967,5.594405594405594,27.27272727272727,9.090909090909092,33.56643356643357,8.391608391608392,7.6923076923076925,122.0,0.819672131147541,9.01639344262295,15.573770491803279,38.52459016393443,20.491803278688526,7.377049180327869,130,1.5384615384615385,5.384615384615385,14.615384615384617,58.46153846153847,11.538461538461538,4.615384615384616,118,4.23728813559322,5.084745762711865,14.40677966101695,58.47457627118644,7.627118644067797,8.47457627118644,01,0.6407469670007822
01_61_086,232,1.293103448275862,1.293103448275862,24.568965517241377,11.206896551724139,42.241379310344826,4.741379310344827,9.913793103448276,214.0,0.9345794392523363,10.2803738317757,18.69158878504673,36.915887850467286,15.42056074766355,9.813084112149532,234,4.273504273504273,8.11965811965812,18.803418803418804,49.572649572649574,11.965811965811966,3.8461538461538463,203,5.41871921182266,4.433497536945813,20.689655172413794,55.66502463054187,5.41871921182266,4.433497536945813,01,-11.908986041619935
01_61_087,323,2.1671826625387,4.3343653250774,27.86377708978328,11.455108359133128,34.36532507739938,7.430340557275541,4.643962848297214,287.0,3.484320557491289,8.362369337979095,22.64808362369338,28.57142857142857,21.602787456445995,6.620209059233449,310,4.838709677419355,8.064516129032258,18.387096774193548,46.12903225806452,10.32258064516129,9.35483870967742,291,5.154639175257731,1.718213058419244,24.742268041237114,53.608247422680414,6.529209621993128,5.498281786941581,01,-9.91756008139007
01_61_088,249,5.622489959839357,4.417670682730924,26.907630522088354,14.457831325301203,30.522088353413658,7.228915662650602,7.228915662650602,213.0,3.755868544600939,7.981220657276995,24.413145539906104,26.291079812206576,16.431924882629108,12.206572769953052,221,4.072398190045249,9.049773755656108,11.76470588235294,48.86877828054298,13.574660633484163,9.502262443438914,238,2.941176470588235,5.042016806722689,17.647058823529413,56.72268907563025,7.563025210084033,7.142857142857142,01,1.9738757771297348
01_61_091,402,5.472636815920398,3.731343283582089,22.885572139303484,11.194029850746269,42.039800995024876,7.213930348258707,3.731343283582089,362.0,1.3812154696132597,7.18232044198895,19.060773480662984,36.46408839779006,22.099447513812155,8.287292817679557,397,2.770780856423174,7.5566750629722925,16.3727959697733,52.896725440806044,15.365239294710328,3.5264483627204033,406,4.679802955665025,3.6945812807881775,17.980295566502463,61.330049261083744,4.926108374384237,2.955665024630542,01,3.7717381532344034
01_61_092,266,3.007518796992481,7.518796992481203,31.954887218045116,12.781954887218044,27.06766917293233,1.1278195488721803,8.646616541353383,275.0,1.090909090909091,13.454545454545455,31.636363636363633,24.0,11.636363636363637,8.0,282,7.801418439716312,8.865248226950355,28.368794326241137,36.17021276595745,6.028368794326241,9.574468085106384,297,6.7340067340067336,4.040404040404041,36.7003367003367,38.38383838383838,2.6936026936026933,7.07070707070707,01,-5.648977892237976
01_61_093,186,0.5376344086021506,2.6881720430107525,18.27956989247312,13.440860215053762,37.634408602150536,7.526881720430108,9.13978494623656,185.0,3.783783783783784,7.567567567567568,23.783783783783786,24.864864864864867,16.756756756756758,13.513513513513514,209,5.263157894736842,9.090909090909092,17.22488038277512,37.79904306220095,13.397129186602871,13.397129186602871,202,5.445544554455446,1.4851485148514851,22.772277227722775,51.48514851485149,5.9405940594059405,7.425742574257425,01,-10.590895248992048
01_61_095,508,4.921259842519685,5.118110236220472,26.968503937007878,13.779527559055119,30.314960629921263,3.937007874015748,7.874015748031496,469.0,3.624733475479744,12.366737739872068,25.5863539445629,27.505330490405118,12.57995735607676,8.315565031982942,476,5.042016806722689,10.084033613445378,22.058823529411764,35.924369747899156,16.596638655462183,5.2521008403361344,489,3.885480572597137,4.703476482617587,24.539877300613497,46.216768916155424,8.793456032719837,7.157464212678937,01,-0.19167178221813075
01_61_096,311,1.929260450160772,6.752411575562702,21.864951768488748,9.32475884244373,36.01286173633441,7.395498392282958,10.932475884244374,285.0,3.1578947368421053,6.666666666666667,23.859649122807017,32.98245614035088,11.929824561403509,14.035087719298245,265,4.905660377358491,9.433962264150944,13.584905660377359,47.16981132075472,13.962264150943396,9.433962264150944,276,4.710144927536232,4.710144927536232,16.666666666666664,50.72463768115942,10.507246376811594,5.797101449275362,01,-6.778899461679359
01_61_097,1241,3.5455278001611608,6.365834004834811,18.61402095084609,16.59951651893634,33.440773569701854,5.07655116841257,10.394842868654312,1119.0,3.485254691689008,6.255585344057193,27.256478999106342,29.0437890974084,13.672922252010725,12.957998212689903,1235,4.615384615384616,6.963562753036437,21.78137651821862,42.51012145748988,12.388663967611336,9.7165991902834,1197,4.260651629072681,1.921470342522974,27.736006683375102,49.03926482873851,6.516290726817042,6.349206349206349,01,-7.566049455916893
01_61_098,124,2.4193548387096775,2.4193548387096775,25.0,7.258064516129033,37.096774193548384,4.838709677419355,15.32258064516129,116.0,0.8620689655172413,13.793103448275861,12.931034482758621,29.310344827586203,18.103448275862068,20.689655172413794,123,2.4390243902439024,12.195121951219512,12.195121951219512,43.08943089430895,21.951219512195124,6.504065040650407,128,1.5625,8.59375,25.78125,50.78125,8.59375,3.90625,01,-3.2061533239076905
01_61_100,99,0.0,3.0303030303030303,26.262626262626267,7.07070707070707,42.42424242424242,4.040404040404041,11.11111111111111,80.0,1.25,10.0,18.75,33.75,18.75,8.75,95,8.421052631578947,7.368421052631578,8.421052631578947,54.736842105263165,9.473684210526317,9.473684210526317,101,3.9603960396039604,1.9801980198019802,18.81188118811881,55.44554455445545,6.9306930693069315,7.920792079207921,01,-7.507561964643584
01_61_101,387,4.651162790697675,7.751937984496124,16.5374677002584,16.020671834625322,25.064599483204137,6.2015503875969,15.762273901808785,360.0,5.833333333333333,5.0,21.38888888888889,23.61111111111111,12.777777777777777,21.666666666666668,420,5.0,7.380952380952381,20.952380952380953,34.76190476190476,13.333333333333334,15.0,425,5.647058823529412,4.235294117647059,26.588235294117645,42.58823529411765,5.647058823529412,11.058823529411764,01,3.779963176474761
01_61_104,398,4.773869346733668,6.281407035175879,24.623115577889447,14.572864321608039,29.64824120603015,7.035175879396985,6.78391959798995,358.0,3.072625698324022,13.40782122905028,26.536312849162012,23.18435754189944,17.039106145251395,9.497206703910614,401,5.236907730673317,9.72568578553616,20.698254364089774,37.1571072319202,13.216957605985039,8.229426433915211,419,3.8186157517899764,3.1026252983293556,30.310262529832936,44.868735083532215,7.398568019093078,4.295942720763723,01,1.1134865045859466
01_61_105,695,2.7338129496402876,7.482014388489208,23.741007194244602,16.258992805755394,29.640287769784173,5.323741007194244,8.201438848920864,593.0,3.709949409780776,9.443507588532883,23.440134907251263,29.00505902192243,14.333895446880272,10.623946037099493,613,4.730831973898858,7.01468189233279,25.28548123980424,41.272430668841764,11.092985318107667,7.6672104404567705,624,4.006410256410256,4.006410256410256,27.884615384615387,48.717948717948715,4.006410256410256,6.089743589743589,01,-6.539796321743537
01_61_106,75,1.3333333333333335,9.333333333333334,32.0,10.666666666666668,26.666666666666668,1.3333333333333335,12.0,79.0,6.329113924050633,12.658227848101266,20.253164556962027,29.11392405063291,11.39240506329114,8.860759493670885,73,2.73972602739726,8.21917808219178,17.80821917808219,39.726027397260275,15.068493150684931,6.8493150684931505,77,3.896103896103896,6.493506493506493,23.376623376623375,49.35064935064935,3.896103896103896,6.493506493506493,01,-0.3726510799267879
01_61_107,1149,4.351610095735422,6.179286335944299,22.715404699738905,14.882506527415144,29.67798085291558,4.003481288076589,11.22715404699739,981.0,3.1600407747196737,7.135575942915392,26.401630988786952,26.50356778797146,14.475025484199797,12.232415902140673,975,5.846153846153846,10.153846153846153,23.17948717948718,38.76923076923077,10.666666666666668,8.615384615384615,1003,4.586241276171486,4.287138584247258,30.209371884346957,45.16450648055832,4.985044865403789,5.583250249252243,01,-5.561005829019308
01_61_108,173,3.4682080924855487,8.670520231213873,20.809248554913296,10.404624277456648,38.15028901734104,6.358381502890173,6.358381502890173,171.0,2.3391812865497075,5.847953216374268,21.637426900584796,36.84210526315789,12.865497076023392,12.865497076023392,173,5.780346820809249,6.358381502890173,21.965317919075144,43.93063583815029,13.872832369942195,6.358381502890173,178,5.617977528089887,3.3707865168539324,24.719101123595504,48.31460674157304,9.550561797752808,3.3707865168539324,01,-0.241955917839337
01_61_109,236,3.8135593220338984,3.8135593220338984,16.94915254237288,11.016949152542372,45.76271186440678,4.661016949152542,10.16949152542373,209.0,4.30622009569378,3.349282296650718,27.27272727272727,30.14354066985646,15.311004784688995,12.440191387559809,226,5.752212389380531,4.867256637168142,15.929203539823009,49.11504424778761,10.176991150442479,12.389380530973451,224,2.6785714285714284,3.125,25.44642857142857,51.78571428571429,5.357142857142857,9.375,01,-4.985801413825119
01_61_110,792,4.040404040404041,4.924242424242424,21.338383838383837,20.2020202020202,31.439393939393938,4.924242424242424,8.45959595959596,688.0,2.3255813953488373,9.738372093023257,31.831395348837212,26.744186046511626,12.790697674418606,11.19186046511628,752,6.648936170212766,8.51063829787234,27.659574468085108,33.244680851063826,14.095744680851062,7.845744680851063,763,5.111402359108781,3.800786369593709,32.765399737876805,40.89121887287025,3.4076015727391877,7.601572739187418,01,-14.12191417247253
01_61_112,99,2.0202020202020203,9.090909090909092,18.181818181818183,7.07070707070707,38.38383838383838,5.05050505050505,15.151515151515152,87.0,4.597701149425287,5.747126436781609,20.689655172413794,37.93103448275862,5.747126436781609,18.39080459770115,86,6.976744186046512,4.651162790697675,18.6046511627907,50.0,3.488372093023256,16.27906976744186,85,1.1764705882352942,2.3529411764705883,18.823529411764707,55.294117647058826,7.0588235294117645,9.411764705882353,01,-1.940790652422436
01_61_113,2718,2.6857983811626194,7.6158940397351,18.432671081677704,21.41280353200883,28.550404709345106,4.157468727005151,9.896983075791024,2606.0,3.568687643898695,8.403683806600155,32.041442824251725,23.13891020721412,12.240982348426707,13.08518802762855,2481,6.6505441354292625,7.053607416364368,27.73075372833535,34.62313583232567,11.24546553808948,9.713825070536073,2389,5.274173294265383,4.269568857262453,34.65885307660109,39.68187526161574,5.106739221431561,6.362494767685225,01,-50.182348196202106
01_61_114,188,2.6595744680851063,8.51063829787234,24.46808510638298,12.76595744680851,26.063829787234045,3.1914893617021276,19.148936170212767,169.0,4.733727810650888,7.100591715976331,24.2603550295858,18.34319526627219,18.93491124260355,21.893491124260358,190,6.315789473684211,10.526315789473683,25.789473684210527,33.68421052631579,11.052631578947368,12.105263157894736,182,3.296703296703297,2.7472527472527473,35.714285714285715,40.65934065934066,5.4945054945054945,9.89010989010989,01,-2.4107035741946174
01_61_115,203,3.9408866995073892,3.4482758620689653,22.167487684729064,10.344827586206897,34.97536945812808,8.866995073891626,8.374384236453201,183.0,1.092896174863388,9.289617486338798,20.21857923497268,31.693989071038253,19.12568306010929,8.743169398907105,180,3.3333333333333335,11.11111111111111,12.222222222222221,44.44444444444444,13.88888888888889,13.333333333333334,83,2.4096385542168677,4.819277108433735,18.072289156626507,55.42168674698795,7.228915662650602,8.433734939759036,01,-2.0288915423369978
01_61_116,1177,2.3789294817332203,7.306711979609176,22.68479184367035,19.37128292268479,25.658453695836876,4.7578589634664405,10.960067969413764,997.0,2.908726178535607,8.926780341023068,28.68605817452357,23.470411233701103,12.738214643931794,13.640922768304915,1184,6.672297297297297,9.628378378378379,24.493243243243242,34.375,11.739864864864865,9.121621621621621,1187,4.380791912384161,5.644481887110362,32.097725358045494,38.921651221566975,5.054759898904802,6.655433866891322,01,-27.21264096107879
